Year,Date,Site,Transect,Uniq_Transect,Protocol,Start_Time,Temp,Species,Num,Collector,Notes
2010,2010-07-26,WP6BR,5,2010.F.WP6BR.5,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,5,2010.F.WP6BR.5,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,5,2010.F.WP6BR.5,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,6,2010.F.WP6BR.6,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Rough sea condition, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6BR,6,2010.F.WP6BR.6,MBRS,MISSING,MISSING,Diadema,0,CECA,"Rough sea condition, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6BR,6,2010.F.WP6BR.6,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,6,2010.F.WP6BR.6,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,6,2010.F.WP6BR.6,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,6,2010.F.WP6BR.6,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,7,2010.F.WP6BR.7,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Rough sea condition, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6BR,7,2010.F.WP6BR.7,MBRS,MISSING,MISSING,Diadema,0,CECA,"Rough sea condition, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6BR,7,2010.F.WP6BR.7,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,7,2010.F.WP6BR.7,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,7,2010.F.WP6BR.7,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,7,2010.F.WP6BR.7,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,8,2010.F.WP6BR.8,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Rough sea condition, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6BR,8,2010.F.WP6BR.8,MBRS,MISSING,MISSING,Diadema,0,CECA,"Rough sea condition, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6BR,8,2010.F.WP6BR.8,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,8,2010.F.WP6BR.8,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,8,2010.F.WP6BR.8,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6BR,8,2010.F.WP6BR.8,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,1,2010.F.WP6DFR.1,MBRS,MISSING,MISSING,DiademaJuv,1,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,1,2010.F.WP6DFR.1,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,1,2010.F.WP6DFR.1,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,1,2010.F.WP6DFR.1,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,1,2010.F.WP6DFR.1,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,1,2010.F.WP6DFR.1,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,2,2010.F.WP6DFR.2,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,2,2010.F.WP6DFR.2,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,2,2010.F.WP6DFR.2,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,2,2010.F.WP6DFR.2,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,2,2010.F.WP6DFR.2,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,2,2010.F.WP6DFR.2,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,3,2010.F.WP6DFR.3,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,3,2010.F.WP6DFR.3,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,3,2010.F.WP6DFR.3,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,3,2010.F.WP6DFR.3,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,3,2010.F.WP6DFR.3,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,3,2010.F.WP6DFR.3,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,4,2010.F.WP6DFR.4,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,4,2010.F.WP6DFR.4,MBRS,MISSING,MISSING,Diadema,1,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,4,2010.F.WP6DFR.4,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,4,2010.F.WP6DFR.4,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,4,2010.F.WP6DFR.4,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,4,2010.F.WP6DFR.4,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,5,2010.F.WP6DFR.5,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,5,2010.F.WP6DFR.5,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,5,2010.F.WP6DFR.5,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,5,2010.F.WP6DFR.5,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,5,2010.F.WP6DFR.5,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,5,2010.F.WP6DFR.5,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,6,2010.F.WP6DFR.6,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,6,2010.F.WP6DFR.6,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,6,2010.F.WP6DFR.6,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,6,2010.F.WP6DFR.6,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,6,2010.F.WP6DFR.6,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,6,2010.F.WP6DFR.6,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,7,2010.F.WP6DFR.7,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,7,2010.F.WP6DFR.7,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,7,2010.F.WP6DFR.7,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,7,2010.F.WP6DFR.7,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,7,2010.F.WP6DFR.7,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,7,2010.F.WP6DFR.7,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,8,2010.F.WP6DFR.8,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,8,2010.F.WP6DFR.8,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition rough, cloud cover 8/8, VIAL also a data collector"
2010,2010-07-26,WP6DFR,8,2010.F.WP6DFR.8,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,8,2010.F.WP6DFR.8,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,8,2010.F.WP6DFR.8,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6DFR,8,2010.F.WP6DFR.8,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,1,2010.F.WP6SFR.1,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,1,2010.F.WP6SFR.1,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,1,2010.F.WP6SFR.1,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,1,2010.F.WP6SFR.1,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,1,2010.F.WP6SFR.1,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,1,2010.F.WP6SFR.1,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,2,2010.F.WP6SFR.2,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,2,2010.F.WP6SFR.2,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,2,2010.F.WP6SFR.2,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,2,2010.F.WP6SFR.2,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,2,2010.F.WP6SFR.2,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,2,2010.F.WP6SFR.2,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,3,2010.F.WP6SFR.3,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,3,2010.F.WP6SFR.3,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,3,2010.F.WP6SFR.3,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,3,2010.F.WP6SFR.3,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,3,2010.F.WP6SFR.3,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,3,2010.F.WP6SFR.3,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,4,2010.F.WP6SFR.4,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,4,2010.F.WP6SFR.4,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,4,2010.F.WP6SFR.4,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,4,2010.F.WP6SFR.4,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,4,2010.F.WP6SFR.4,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,4,2010.F.WP6SFR.4,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,5,2010.F.WP6SFR.5,MBRS,MISSING,MISSING,DiademaJuv,2,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,5,2010.F.WP6SFR.5,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,5,2010.F.WP6SFR.5,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,5,2010.F.WP6SFR.5,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,5,2010.F.WP6SFR.5,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,5,2010.F.WP6SFR.5,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,6,2010.F.WP6SFR.6,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,6,2010.F.WP6SFR.6,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,6,2010.F.WP6SFR.6,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,6,2010.F.WP6SFR.6,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,6,2010.F.WP6SFR.6,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,6,2010.F.WP6SFR.6,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,7,2010.F.WP6SFR.7,MBRS,MISSING,MISSING,DiademaJuv,1,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,7,2010.F.WP6SFR.7,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,7,2010.F.WP6SFR.7,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,7,2010.F.WP6SFR.7,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,7,2010.F.WP6SFR.7,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,7,2010.F.WP6SFR.7,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,8,2010.F.WP6SFR.8,MBRS,MISSING,MISSING,DiademaJuv,3,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,8,2010.F.WP6SFR.8,MBRS,MISSING,MISSING,Diadema,0,CECA,"Sea condition moderately choppy, depth 5m, cloud cover 3/8, VIAL also a data collector"
2010,2010-07-26,WP6SFR,8,2010.F.WP6SFR.8,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,8,2010.F.WP6SFR.8,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,8,2010.F.WP6SFR.8,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-07-26,WP6SFR,8,2010.F.WP6SFR.8,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2011,2011-07-22,1062BR,1,2011.F.1062BR.1,MBRS,10:05,27,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,1,2011.F.1062BR.1,MBRS,10:05,27,Diadema,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,1,2011.F.1062BR.1,MBRS,10:05,27,OtherUrchins,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,1,2011.F.1062BR.1,MBRS,10:05,27,Lobster,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,1,2011.F.1062BR.1,MBRS,10:05,27,Conch,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,1,2011.F.1062BR.1,MBRS,10:05,27,Cucumbers,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,2,2011.F.1062BR.2,MBRS,10:05,27,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,2,2011.F.1062BR.2,MBRS,10:05,27,Diadema,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,2,2011.F.1062BR.2,MBRS,10:05,27,OtherUrchins,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,2,2011.F.1062BR.2,MBRS,10:05,27,Lobster,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,2,2011.F.1062BR.2,MBRS,10:05,27,Conch,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,2,2011.F.1062BR.2,MBRS,10:05,27,Cucumbers,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,3,2011.F.1062BR.3,MBRS,10:05,27,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,3,2011.F.1062BR.3,MBRS,10:05,27,Diadema,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,3,2011.F.1062BR.3,MBRS,10:05,27,OtherUrchins,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,3,2011.F.1062BR.3,MBRS,10:05,27,Lobster,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,3,2011.F.1062BR.3,MBRS,10:05,27,Conch,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,3,2011.F.1062BR.3,MBRS,10:05,27,Cucumbers,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,4,2011.F.1062BR.4,MBRS,10:05,27,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,4,2011.F.1062BR.4,MBRS,10:05,27,Diadema,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,4,2011.F.1062BR.4,MBRS,10:05,27,OtherUrchins,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,4,2011.F.1062BR.4,MBRS,10:05,27,Lobster,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,4,2011.F.1062BR.4,MBRS,10:05,27,Conch,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,4,2011.F.1062BR.4,MBRS,10:05,27,Cucumbers,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,5,2011.F.1062BR.5,MBRS,10:05,27,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,5,2011.F.1062BR.5,MBRS,10:05,27,Diadema,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,5,2011.F.1062BR.5,MBRS,10:05,27,OtherUrchins,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,5,2011.F.1062BR.5,MBRS,10:05,27,Lobster,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,5,2011.F.1062BR.5,MBRS,10:05,27,Conch,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,5,2011.F.1062BR.5,MBRS,10:05,27,Cucumbers,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,6,2011.F.1062BR.6,MBRS,10:05,27,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,6,2011.F.1062BR.6,MBRS,10:05,27,Diadema,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,6,2011.F.1062BR.6,MBRS,10:05,27,OtherUrchins,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,6,2011.F.1062BR.6,MBRS,10:05,27,Lobster,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,6,2011.F.1062BR.6,MBRS,10:05,27,Conch,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,6,2011.F.1062BR.6,MBRS,10:05,27,Cucumbers,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,7,2011.F.1062BR.7,MBRS,10:05,27,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,7,2011.F.1062BR.7,MBRS,10:05,27,Diadema,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,7,2011.F.1062BR.7,MBRS,10:05,27,OtherUrchins,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,7,2011.F.1062BR.7,MBRS,10:05,27,Lobster,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,7,2011.F.1062BR.7,MBRS,10:05,27,Conch,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,7,2011.F.1062BR.7,MBRS,10:05,27,Cucumbers,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,8,2011.F.1062BR.8,MBRS,10:05,27,DiademaJuv,1,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,8,2011.F.1062BR.8,MBRS,10:05,27,Diadema,0,VIAL,"Sea condition moderate, cloud cover 4/8, TABA and KEME also collector"
2011,2011-07-22,1062BR,8,2011.F.1062BR.8,MBRS,10:05,27,OtherUrchins,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,8,2011.F.1062BR.8,MBRS,10:05,27,Lobster,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,8,2011.F.1062BR.8,MBRS,10:05,27,Conch,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-22,1062BR,8,2011.F.1062BR.8,MBRS,10:05,27,Cucumbers,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-21,1062DFR,1,2011.F.1062DFR.1,MBRS,14:15,27,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 3/8, TABA and KEME also collector"
2011,2011-07-21,1062DFR,1,2011.F.1062DFR.1,MBRS,14:15,27,Diadema,0,VIAL,"Sea condition moderate, cloud cover 3/8, TABA and KEME also collector"
2011,2011-07-21,1062DFR,1,2011.F.1062DFR.1,MBRS,14:15,27,OtherUrchins,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-21,1062DFR,1,2011.F.1062DFR.1,MBRS,14:15,27,Lobster,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-21,1062DFR,1,2011.F.1062DFR.1,MBRS,14:15,27,Conch,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-21,1062DFR,1,2011.F.1062DFR.1,MBRS,14:15,27,Cucumbers,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-21,1062DFR,2,2011.F.1062DFR.2,MBRS,14:15,27,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 3/8, TABA and KEME also collector"
2011,2011-07-21,1062DFR,2,2011.F.1062DFR.2,MBRS,14:15,27,Diadema,0,VIAL,"Sea condition moderate, cloud cover 3/8, TABA and KEME also collector"
2011,2011-07-21,1062DFR,2,2011.F.1062DFR.2,MBRS,14:15,27,OtherUrchins,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-21,1062DFR,2,2011.F.1062DFR.2,MBRS,14:15,27,Lobster,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-21,1062DFR,2,2011.F.1062DFR.2,MBRS,14:15,27,Conch,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-21,1062DFR,2,2011.F.1062DFR.2,MBRS,14:15,27,Cucumbers,MISSING,VIAL,Not surveyed in 2011
2011,2011-07-21,1062DFR,3,2011.F.1062DFR.3,MBRS,14:15,27,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 3/8, TABA and KEME also collector"
